id,actual,pred
21740615,53.0,58.988
21936073,250.0,187.846
13417410,45.0,94.073
35996222,140.0,105.191
35032636,135.0,113.715
38256524,250.0,169.235
11306483,38.0,64.161
228925,100.0,136.564
4900034,100.0,105.189
3139918,150.0,152.229
37714292,200.0,183.943
20187779,40.0,62.386
32619108,40.0,43.316
7774167,70.0,102.815
28369307,105.0,85.14
13058232,295.0,187.376
6507084,100.0,157.539
27528305,285.0,276.962
4807244,195.0,205.157
28344462,150.0,111.197
18120592,47.0,57.177
31885563,37.0,38.293
437352,110.0,198.53
12051116,150.0,156.06
2870840,72.0,68.386
27127722,65.0,50.064
690553,250.0,228.609
55498,71.0,68.765
38427947,59.0,79.067
4226098,69.0,118.03
16133543,58.0,66.091
16428383,155.0,127.063
39664403,59.0,84.613
9792286,90.0,117.184
30710264,100.0,166.933
22448088,65.0,90.816
37991024,183.0,187.634
5770483,195.0,229.29
37453138,350.0,384.645
26871942,58.0,57.206
10104123,100.0,88.078
30909116,150.0,108.213
24917079,300.0,208.499
39726227,65.0,95.254
3173148,85.0,139.162
29680716,199.0,208.445
26815416,99.0,110.088
8592757,200.0,184.276
25802560,75.0,61.302
34813955,90.0,118.116
12495562,225.0,174.54
29945283,75.0,68.535
39026332,400.0,384.389
39989753,62.0,74.221
4936694,65.0,64.052
29188542,105.0,156.436
37498686,46.0,85.066
29893519,99.0,171.267
18571803,70.0,66.226
31529989,120.0,138.611
25098068,191.0,239.416
13673242,140.0,166.375
19692421,170.0,149.59
32558916,200.0,122.559
28196106,150.0,93.076
30059491,100.0,68.712
37914654,73.0,73.509
7228259,47.0,68.575
12737192,50.0,82.695
35084043,199.0,193.268
31695085,97.0,121.682
32975089,64.0,59.78
37780838,100.0,92.832
14025561,130.0,154.368
20696496,159.0,152.309
15966974,375.0,219.979
30557920,69.0,117.219
34618352,180.0,128.323
20958075,131.0,127.802
16136287,49.0,64.431
37087908,40.0,63.472
35197281,250.0,384.235
30816604,150.0,138.466
37591870,250.0,144.885
18811557,305.0,309.42
24176485,200.0,167.829
39553540,65.0,102.975
2976758,155.0,180.989
6731373,25.0,47.943
29828614,90.0,68.904
19915939,60.0,63.197
22153412,69.0,110.173
20321803,99.0,150.648
29992271,50.0,79.725
16396729,77.0,70.842
24540842,280.0,218.477
32406935,166.0,160.284
33471012,350.0,186.117
1475084,179.0,149.056
28914077,275.0,150.712
23683520,125.0,111.974
15360248,408.0,219.986
32617641,42.0,58.363
14733932,50.0,62.762
31692426,200.0,163.736
38262046,70.0,51.155
36706362,90.0,79.105
919830,125.0,124.846
21239497,179.0,107.761
35147457,350.0,179.075
37601104,180.0,169.789
193393,75.0,83.894
39627727,171.0,178.158
34832415,50.0,52.715
35522357,120.0,147.331
34600508,159.0,279.247
34530998,69.0,103.655
37884047,220.0,279.895
6638539,295.0,203.741
6598624,110.0,88.433
35474470,211.0,199.244
24438437,60.0,64.25
6800576,90.0,81.618
19430063,130.0,124.487
15028194,180.0,148.959
10369047,50.0,64.403
31101775,27.0,31.315
15115143,200.0,182.77
14124262,75.0,101.263
23994588,85.0,73.79
33115153,350.0,218.443
7515694,210.0,231.831
16112663,250.0,284.392
33155771,170.0,165.189
19944880,175.0,136.09
38236618,100.0,108.711
35938640,200.0,208.214
5406041,100.0,116.468
13520598,300.0,213.166
249804,130.0,208.749
6576336,70.0,61.419
39744664,165.0,198.454
8825297,225.0,236.752
36695695,40.0,70.064
30554355,175.0,196.614
38323529,60.0,79.377
34065601,75.0,65.956
21770746,175.0,153.259
32792802,140.0,148.889
3969415,179.0,168.164
30128919,250.0,214.298
26126894,250.0,303.832
17554889,160.0,220.263
17599762,130.0,105.076
16677866,105.0,141.461
40208043,75.0,107.03
19714903,225.0,268.163
16917225,91.0,91.707
16416983,125.0,122.468
38521845,117.0,146.171
36478357,60.0,84.586
13388649,109.0,122.577
157673,72.0,143.544
31233576,130.0,167.731
13560118,200.0,185.744
96471,165.0,133.132
32238040,85.0,88.937
31707011,458.0,190.026
38022902,119.0,85.712
29539744,47.0,47.7
18706173,160.0,143.409
35642823,35.0,59.573
14222252,150.0,154.13
590903,75.0,101.86
8583175,25.0,74.677
17223725,80.0,59.292
14602894,117.0,135.375
6262821,95.0,151.144
15856339,170.0,131.485
4271119,112.0,115.969
35615687,350.0,213.549
17943732,331.0,244.914
24289129,320.0,249.65
4288276,145.0,164.547
6843145,200.0,294.743
30229464,65.0,64.856
23523123,60.0,92.325
27303282,85.0,106.903
187566,99.0,136.295
33011936,125.0,168.316
20857866,75.0,52.938
27755986,114.0,148.009
746393,180.0,133.218
11355476,65.0,69.863
13840935,69.0,70.118
32437052,62.0,62.066
15787042,83.0,104.283
36394726,125.0,82.908
31000518,100.0,198.768
21642995,38.0,38.095
31087094,189.0,206.522
35352188,75.0,64.548
30795983,42.0,48.643
18871734,250.0,234.07
27551182,165.0,74.512
39470138,89.0,128.102
30690149,100.0,135.905
32426202,125.0,126.331
10811465,122.0,98.655
29096295,100.0,153.143
18071246,35.0,58.233
29124476,50.0,56.218
37206063,37.0,61.314
37363860,245.0,299.03
37056835,225.0,199.033
36379292,176.0,226.117
26743587,150.0,138.996
22290340,95.0,147.327
32784434,300.0,340.957
37742385,150.0,63.896
22339698,120.0,111.78
16720662,150.0,194.796
30905264,60.0,138.87
16086039,85.0,92.424
27786365,45.0,68.405
9730432,95.0,100.866
35289875,124.0,112.469
25255024,86.0,140.745
8880524,60.0,47.161
37479756,50.0,83.984
31360128,105.0,138.66
36633511,44.0,59.79
30499662,55.0,62.868
20441901,45.0,53.205
39867342,206.0,299.247
25157795,90.0,187.15
16282085,300.0,371.645
27546132,99.0,112.86
30273077,150.0,201.637
6051044,59.0,51.522
17993317,70.0,50.071
1617443,85.0,61.138
9062515,175.0,134.125
32110731,70.0,92.667
38702827,119.0,107.565
23790744,60.0,75.272
2260595,119.0,160.409
38097971,45.0,70.556
32222587,156.0,223.438
1791105,60.0,95.84
1268226,125.0,119.487
25673769,60.0,58.777
28779900,46.0,58.14
39137713,285.0,203.354
993575,187.0,188.702
982276,97.0,100.895
21982995,150.0,197.322
10472004,55.0,68.497
8081037,189.0,203.641
15545469,199.0,57.63
13216357,105.0,115.894
21201777,380.0,250.57
40255026,40.0,68.341
38212996,89.0,94.042
12972783,58.0,48.503
38001341,149.0,142.283
60457,225.0,259.331
37197285,62.0,77.541
8256930,70.0,124.511
39654727,55.0,58.076
13171703,199.0,203.425
17222454,48.0,48.572
38483140,300.0,293.858
25810952,80.0,102.247
18460679,90.0,63.546
37256571,79.0,94.945
39107411,190.0,149.961
26477897,58.0,67.252
29001222,80.0,115.922
32194564,110.0,73.879
9575930,90.0,88.207
19828845,100.0,102.42
27510869,55.0,63.309
28105301,160.0,181.925
38377220,160.0,152.229
18806323,250.0,193.716
35619073,100.0,106.809
20228476,75.0,118.695
27341858,65.0,73.89
20141920,389.0,197.088
16144596,80.0,68.291
34718463,28.0,28.276
23497936,126.0,198.821
37236534,216.0,242.411
2687606,180.0,243.517
449660,80.0,77.292
33457731,56.0,55.917
32545866,100.0,79.316
9819545,75.0,98.471
39364371,325.0,283.185
3529500,151.0,142.734
13821190,55.0,56.458
40244371,171.0,184.7
35865346,129.0,154.478
3644032,140.0,147.312
24893756,60.0,92.237
9409873,275.0,311.793
9325979,190.0,233.25
30376416,40.0,61.465
7455580,120.0,178.589
14711796,180.0,227.613
8239650,325.0,234.148
38483521,55.0,71.131
5697556,155.0,186.087
28277480,105.0,120.291
46544,150.0,134.46
34967770,300.0,268.453
23668746,153.0,166.059
21547791,150.0,127.049
483505,142.0,114.216
883517,339.0,371.53
1693171,62.0,64.356
38495542,89.0,82.505
34997245,325.0,217.777
32815738,80.0,83.738
39652533,110.0,89.849
9049607,60.0,75.53
38359837,115.0,151.346
38729283,200.0,199.737
4823910,117.0,154.879
22376920,160.0,134.707
20363156,70.0,97.684
12328112,450.0,219.132
21448949,109.0,124.424
26892263,130.0,61.318
19530778,60.0,52.3
6546016,80.0,72.198
21845329,300.0,317.525
37400410,229.0,201.036
35542389,90.0,135.116
38314878,42.0,33.92
21984189,250.0,215.778
32897839,60.0,61.854
20763432,116.0,78.363
38826223,250.0,185.681
33857708,35.0,37.563
785508,85.0,70.635
29104053,150.0,80.728
6750443,147.0,168.222
39585946,175.0,212.604
14202979,210.0,246.293
2995701,135.0,134.734
25823670,251.0,231.838
22304644,57.0,87.521
35903152,90.0,106.762
29740171,60.0,63.34
32839377,139.0,165.284
16618049,56.0,58.342
33744630,50.0,55.957
29653847,165.0,224.91
31028269,195.0,143.178
39337539,139.0,132.428
18849349,149.0,187.042
1885714,53.0,65.95
18450143,100.0,159.052
34752945,50.0,62.358
8796283,130.0,133.524
33633697,175.0,62.254
18445522,86.0,162.795
1936872,225.0,228.038
32477522,37.0,50.313
9133645,220.0,231.741
836720,400.0,248.935
21434692,150.0,127.82
848722,45.0,67.922
29687597,399.0,204.799
26043335,60.0,57.116
30270320,40.0,68.634
6071456,150.0,139.274
22703920,55.0,58.581
35574095,200.0,108.882
20437233,70.0,66.253
3129731,147.0,142.083
29419330,80.0,88.835
23876337,159.0,174.282
32821152,300.0,185.719
5679129,60.0,112.211
28488070,140.0,214.033
25126466,50.0,60.699
1403129,195.0,221.767
37659811,10.0,58.962
16514949,160.0,175.796
39139580,120.0,109.23
26845561,159.0,189.967
10125955,95.0,69.755
3609762,184.0,199.312
31405515,40.0,31.722
13175725,85.0,108.813
2867463,195.0,292.226
13573828,270.0,249.992
760303,155.0,152.026
35744019,45.0,59.96
37818248,53.0,55.73
39872031,99.0,248.553
32332890,200.0,244.779
20319662,70.0,54.825
37881652,225.0,251.239
30937747,196.0,212.332
222304,199.0,189.986
34019915,66.0,50.479
6192999,243.0,106.258
13654166,109.0,164.871
36120293,115.0,87.595
33315595,150.0,80.484
32439523,180.0,180.597
29155175,139.0,123.903
1346003,150.0,150.243
32917917,60.0,76.856
22848378,149.0,103.773
30857971,300.0,184.346
11823125,93.0,63.13
17665943,55.0,58.427
24289209,39.0,54.649
20014072,29.0,53.317
37559137,110.0,100.826
34343208,94.0,110.697
8883269,100.0,91.18
18559902,350.0,198.041
38427968,22.0,19.064
2917698,160.0,180.808
18325063,72.0,84.164
16191967,53.0,57.305
2461439,133.0,159.056
14592009,122.0,208.961
22055300,42.0,48.546
31328877,175.0,115.582
14426680,180.0,211.557
30879761,60.0,190.15
9577296,225.0,226.645
13394,80.0,92.281
35570515,180.0,197.059
13653677,70.0,67.824
30062210,28.0,57.036
32379695,55.0,60.054
39989277,65.0,54.64
31144865,60.0,56.165
26893802,125.0,100.944
4384181,83.0,114.902
3601743,180.0,122.76
36169832,50.0,59.12
305211,205.0,179.478
35258943,89.0,155.429
4227554,195.0,158.787
6464881,95.0,120.393
35744269,55.0,51.323
21433817,400.0,374.512
1325432,79.0,72.233
24378358,299.0,265.702
38063690,58.0,83.493
27190005,45.0,59.233
34760,44.0,82.372
3801701,195.0,190.701
26085068,85.0,103.825
29897019,300.0,318.632
35266709,75.0,72.269
30181399,90.0,120.701
40137674,29.0,56.552
39050091,40.0,65.267
39930973,165.0,308.977
19141812,52.0,50.65
39206354,80.0,81.917
3582816,120.0,142.37
16124987,110.0,191.829
746996,125.0,90.466
29156377,60.0,67.114
28225706,60.0,61.522
20277166,115.0,146.103
4593609,150.0,210.067
17545558,73.0,111.918
29802895,38.0,47.929
34285226,230.0,219.25
3601324,130.0,177.679
34374201,100.0,150.719
1377134,120.0,115.229
18506841,275.0,219.016
21921178,89.0,169.617
34206654,199.0,189.825
24139165,199.0,158.249
17806646,94.0,117.903
34207635,149.0,165.013
22176831,50.0,59.454
29909526,60.0,56.843
18735631,184.0,108.055
8274440,180.0,110.628
2748128,79.0,70.366
2127713,98.0,115.919
408983,229.0,152.529
38674865,120.0,106.515
33969648,55.0,56.994
4996027,225.0,165.636
34370217,98.0,85.657
37359571,90.0,151.189
24856606,70.0,73.134
20919726,79.0,55.819
33336699,250.0,141.611
20008214,35.0,106.966
31719415,140.0,257.316
4287589,125.0,103.663
35263825,50.0,56.807
20171625,199.0,121.991
30767905,47.0,47.4
26225021,90.0,60.948
27733464,49.0,54.593
38801002,20.0,39.072
33376632,180.0,127.893
6852315,245.0,241.427
6713521,229.0,258.447
31042470,58.0,77.09
16751768,116.0,188.845
37219733,267.0,240.497
35875111,125.0,134.852
38093635,29.0,61.547
5028478,100.0,66.397
35807159,100.0,169.49
37130342,160.0,154.44
37089268,299.0,222.156
30558219,88.0,72.277
8994058,65.0,70.158
1217318,75.0,82.266
29858126,200.0,210.981
35540762,49.0,57.212
15520060,200.0,180.578
22064022,130.0,112.543
57468,189.0,225.793
15831005,85.0,103.251
20493318,60.0,63.457
268392,130.0,164.005
36806177,80.0,149.8
19354239,150.0,159.985
14071193,150.0,172.118
39479221,120.0,245.671
8588621,60.0,61.484
16361439,75.0,123.501
4278084,75.0,112.057
35147355,200.0,211.302
20636416,182.0,152.742
10452541,120.0,131.254
30989033,130.0,81.37
9953403,75.0,85.656
18196956,53.0,90.71
10031902,150.0,120.364
29795012,60.0,77.191
38293596,139.0,126.401
8239352,75.0,56.871
32101077,300.0,105.869
12112565,55.0,68.511
6185250,85.0,55.909
28616009,225.0,204.779
21441613,233.0,203.788
36640931,46.0,52.245
3176655,225.0,259.045
26131004,60.0,61.862
31879380,115.0,70.448
25894924,75.0,98.567
37010904,120.0,63.746
25672309,225.0,210.193
36902618,50.0,59.678
16313932,70.0,77.159
29610742,265.0,338.809
23986569,65.0,80.432
13812310,129.0,118.584
17735639,49.0,50.363
9476397,60.0,72.882
1178231,99.0,139.062
26756546,345.0,355.682
23976700,210.0,190.426
40310621,110.0,198.024
37594699,175.0,197.901
30103053,500.0,347.239
35710560,60.0,65.201
3394314,120.0,207.466
32935473,55.0,61.714
36253150,80.0,119.769
1753671,105.0,98.383
17568601,55.0,64.385
12598446,275.0,254.928
21747137,125.0,89.181
4129909,80.0,65.491
34487491,100.0,134.41
36596104,220.0,179.84
1023529,65.0,66.179
33878676,375.0,262.584
23535132,77.0,86.512
32161408,148.0,164.471
296717,55.0,72.468
38494791,199.0,274.007
1378165,67.0,73.978
34318362,247.0,169.356
17611001,80.0,61.167
20914425,100.0,96.565
28362311,99.0,131.745
39667450,59.0,116.804
31802275,54.0,70.364
35985735,45.0,70.039
7562611,45.0,100.359
22122614,150.0,205.612
22649404,65.0,95.018
17670245,56.0,63.365
11080142,83.0,71.098
40192946,175.0,210.667
35314242,66.0,81.306
35881347,53.0,57.439
36381909,65.0,70.532
28391441,449.0,339.876
17737245,70.0,58.285
4309079,128.0,107.601
27649901,55.0,59.252
31979292,200.0,150.643
29838679,65.0,63.39
16690832,46.0,73.923
25807578,100.0,105.643
36751182,68.0,78.036
1961288,220.0,268.27
29966514,45.0,54.72
7804337,94.0,138.838
30009035,80.0,60.763
14694588,70.0,77.932
32356850,95.0,170.052
29931976,199.0,223.062
14283423,200.0,184.063
27833585,40.0,47.831
10509662,82.0,88.376
22483942,69.0,69.494
8703711,98.0,107.983
21578157,275.0,221.756
39439056,175.0,190.04
33852557,100.0,83.008
15043817,50.0,52.594
28660377,55.0,49.549
12370347,48.0,44.711
31467371,125.0,82.33
6269945,90.0,85.346
26655705,102.0,134.591
35830892,120.0,93.537
22087812,65.0,91.9
39087025,120.0,182.591
13478244,195.0,176.943
9994304,150.0,134.988
4197760,92.0,178.006
21056487,99.0,120.602
9366053,90.0,67.477
30501806,180.0,210.466
7851219,60.0,68.658
24849342,250.0,235.504
855919,125.0,151.288
34501274,154.0,120.727
12342441,57.0,58.953
30199622,90.0,106.857
27697284,185.0,150.783
13001082,45.0,62.321
29130366,220.0,254.928
12345178,50.0,50.731
27850382,65.0,94.299
40012421,69.0,90.707
17383253,135.0,167.516
34199108,340.0,322.975
29927601,185.0,96.476
33470580,99.0,192.283
31262486,105.0,121.296
27499097,46.0,52.021
2480684,43.0,64.504
19748517,75.0,53.56
32694901,37.0,37.231
34684755,85.0,80.514
17239021,145.0,110.152
37297150,55.0,67.573
7024774,205.0,203.902
29159920,195.0,207.564
19694951,50.0,81.218
9167889,130.0,147.431
12443469,195.0,209.358
38572968,350.0,206.324
6949526,159.0,142.534
18858192,99.0,99.057
9116752,200.0,155.168
18508209,42.0,51.557
30505350,100.0,117.699
38880677,50.0,49.033
10887852,125.0,163.738
38406940,52.0,93.647
29358057,125.0,199.891
29036763,70.0,77.256
812671,175.0,197.15
12630337,110.0,187.324
3936970,103.0,92.017
39606116,280.0,219.543
32466156,223.0,193.955
37065873,375.0,281.511
32843454,250.0,156.77
16334686,37.0,52.768
675793,130.0,106.79
19240100,90.0,99.362
3553768,200.0,165.937
32222783,240.0,264.416
28492753,425.0,293.35
18508470,43.0,43.584
18386494,200.0,195.33
27259887,250.0,187.855
16414081,58.0,92.964
12814578,125.0,157.384
17583732,69.0,75.594
24205351,339.0,346.855
1987371,79.0,79.799
3369100,175.0,153.888
39000051,150.0,214.691
22063652,199.0,181.143
16394576,89.0,86.761
38889455,74.0,88.61
36317597,40.0,58.743
28340434,180.0,58.224
21751275,225.0,216.484
13689670,218.0,261.554
1382158,102.0,116.089
548133,135.0,145.89
23329993,35.0,31.245
25045213,130.0,100.972
14215652,290.0,227.343
36078765,55.0,59.729
8301850,160.0,144.687
34420423,300.0,176.046
1262053,102.0,197.499
33080606,35.0,63.13
9427868,500.0,344.394
13920801,99.0,160.853
25815764,62.0,91.953
34543201,299.0,298.162
40106355,30.0,29.99
983625,135.0,154.968
35463373,215.0,200.29
21364301,65.0,72.077
36068412,90.0,85.626
25048895,99.0,202.881
7561432,90.0,91.967
36344450,23.0,49.649
36549639,250.0,129.019
16220849,75.0,68.461
35999735,50.0,67.705
38986627,200.0,150.614
3895930,116.0,147.328
40173154,30.0,30.646
34468427,265.0,297.615
26352984,99.0,62.675
20173308,55.0,53.358
29679464,50.0,56.727
24599215,240.0,203.971
21367482,120.0,106.312
5834668,149.0,129.528
30069635,150.0,74.049
33188757,156.0,182.273
36239436,45.0,51.573
36149019,99.0,107.314
36293413,80.0,71.742
26166987,425.0,292.343
17420370,36.0,77.506
33533498,57.0,55.06
38521934,136.0,84.387
29565013,175.0,170.431
38434207,81.0,111.493
31122357,128.0,179.854
33490271,60.0,63.378
23803334,92.0,76.055
10553095,50.0,50.977
5363874,250.0,202.912
39229936,200.0,148.898
484312,300.0,268.106
14808832,125.0,148.007
27464651,65.0,219.284
36880990,50.0,64.651
17569246,109.0,109.147
17881120,75.0,97.481
35220477,275.0,199.247
3655367,81.0,96.506
1275942,50.0,57.685
15618325,85.0,162.331
6559615,69.0,62.674
6364807,60.0,60.1
38024535,80.0,154.334
15917278,130.0,120.712
63719,70.0,65.502
4643295,140.0,204.287
3531345,70.0,77.757
20070401,485.0,191.557
9187379,50.0,63.554
7800835,160.0,127.861
17631431,49.0,48.738
38640810,250.0,261.196
39176548,315.0,212.45
16879532,150.0,59.259
18721209,60.0,63.513
21667189,38.0,55.796
37009996,250.0,178.186
33873570,125.0,63.469
2791758,79.0,77.801
37567721,299.0,309.127
17010314,155.0,155.571
1304459,131.0,148.477
5211296,130.0,117.204
14759851,100.0,81.216
24133244,275.0,200.634
13699008,150.0,143.253
25894828,60.0,54.081
14914739,250.0,262.783
35543031,175.0,194.929
36006640,80.0,75.909
428226,55.0,68.015
28138470,102.0,109.244
16706758,99.0,123.689
28209194,88.0,176.018
30705522,75.0,89.138
25215426,85.0,87.755
37244927,179.0,168.207
19177573,51.0,62.472
20016901,120.0,89.079
35578165,85.0,63.555
6237443,85.0,78.933
20676841,50.0,62.54
16930274,110.0,204.342
11381288,199.0,184.306
39802792,40.0,52.487
40197518,49.0,115.603
24673759,425.0,208.895
13612094,60.0,62.957
36146653,70.0,68.254
36807217,97.0,101.538
40299047,80.0,148.149
36843563,100.0,74.961
21422090,45.0,59.752
31208021,35.0,30.155
38436051,260.0,209.256
30686973,175.0,166.376
265036,99.0,85.703
29943824,150.0,196.636
9633323,130.0,107.038
37187259,60.0,71.007
15844782,100.0,119.478
39036887,250.0,187.722
13660249,89.0,163.918
1110484,190.0,181.759
9434464,130.0,129.745
30483084,125.0,161.669
38609137,25.0,58.909
39866072,105.0,113.072
19788577,35.0,76.899
19387402,179.0,173.78
38628385,50.0,66.172
39190547,100.0,72.488
18386307,89.0,120.504
30439398,40.0,60.342
14409723,170.0,188.198
681805,54.0,63.755
39341016,43.0,62.692
21104699,50.0,65.246
10658613,130.0,73.621
34282192,60.0,57.071
11534035,98.0,96.277
36381008,145.0,85.399
7780413,229.0,129.581
38327876,340.0,356.724
35545082,50.0,68.301
35850990,70.0,106.19
2801300,75.0,72.622
32185917,85.0,68.575
29218719,55.0,60.296
16148400,109.0,92.3
28208416,55.0,69.652
5396701,130.0,133.604
40281351,75.0,74.863
27332332,65.0,56.639
18039693,115.0,111.858
882559,110.0,131.847
26550322,250.0,228.051
35195180,35.0,59.536
34481124,250.0,160.743
10709205,270.0,225.519
29656859,60.0,68.871
23042836,104.0,151.978
36569876,125.0,163.884
68099,109.0,87.341
38206188,95.0,68.583
34678207,350.0,252.484
34059931,190.0,179.168
16064539,59.0,62.374
24308589,265.0,182.359
30434346,27.0,59.265
36172912,179.0,172.955
30676490,100.0,57.53
38775369,290.0,298.285
16712302,160.0,194.125
25226807,130.0,153.118
4274595,200.0,210.343
39810732,119.0,101.617
34232536,75.0,93.536
31173583,400.0,143.001
34566104,155.0,178.141
32499495,175.0,181.711
921441,75.0,72.362
30767659,220.0,218.102
30046359,219.0,167.325
35966895,60.0,64.257
11221712,239.0,187.45
10036313,425.0,246.04
31932152,289.0,204.24
34425422,119.0,113.655
13246042,75.0,70.781
172499,250.0,267.771
18735653,250.0,205.328
38404234,124.0,130.023
38151002,185.0,155.951
1631845,100.0,168.247
35127308,40.0,48.069
26939323,67.0,67.796
36270530,125.0,125.833
35507981,60.0,65.584
38549496,98.0,94.944
34865775,110.0,204.803
1072212,50.0,64.072
4378816,60.0,83.682
13891302,479.0,245.664
29401472,45.0,53.89
29117643,48.0,64.545
15178725,150.0,129.922
3574304,60.0,69.925
34017965,99.0,176.724
1601955,420.0,263.298
31564614,55.0,62.087
7927838,95.0,82.312
24512493,65.0,59.58
34646396,165.0,300.918
27612070,299.0,194.649
39332282,40.0,48.784
3677769,75.0,76.247
37932566,200.0,213.68
30043966,125.0,138.052
10524365,180.0,172.957
30638353,118.0,161.292
32094042,49.0,68.011
19720877,299.0,233.939
23201228,159.0,194.81
33363343,100.0,106.311
37991204,49.0,55.514
23240738,60.0,69.403
28647979,57.0,55.181
8869857,50.0,78.799
27486545,62.0,55.148
22384473,250.0,137.615
34508565,140.0,130.613
747029,165.0,129.824
20653520,50.0,49.143
13590002,169.0,236.353
33688174,249.0,185.521
19011068,99.0,86.017
40142603,98.0,108.088
29277979,130.0,136.528
33334958,150.0,158.309
20968166,90.0,215.582
16812259,50.0,59.365
10407723,150.0,172.01
26006150,100.0,158.287
34834104,160.0,63.874
24137748,140.0,163.097
6750178,55.0,64.295
21064623,160.0,230.074
21354957,148.0,156.104
14324811,55.0,48.564
38522188,100.0,74.24
13813731,58.0,54.287
33536886,135.0,128.236
35679813,60.0,88.731
10422950,69.0,90.235
1771965,200.0,311.522
17584136,190.0,319.923
16529755,115.0,109.909
152259,55.0,77.797
21486579,299.0,103.023
25012966,139.0,253.035
37360299,86.0,113.179
27788408,73.0,68.913
17321243,78.0,77.318
4308612,125.0,220.812
28227966,32.0,59.533
13451811,67.0,140.875
35702066,52.0,65.317
11982791,145.0,137.545
25237818,50.0,76.639
21263872,45.0,146.11
32896994,77.0,62.614
7498271,172.0,183.63
22937095,98.0,96.309
17864665,110.0,222.64
35699079,91.0,124.427
1359438,175.0,129.544
35352800,71.0,140.25
23207570,65.0,65.081
17418006,169.0,158.766
37086795,45.0,56.289
32595081,200.0,188.77
25112819,150.0,145.113
20641332,139.0,189.775
31174794,219.0,266.023
25515325,175.0,227.783
29766259,68.0,61.181
846871,131.0,130.186
37053273,130.0,164.076
8782401,140.0,129.112
38521231,47.0,75.255
33826205,270.0,182.25
39627350,85.0,113.832
5549530,99.0,114.241
25290749,175.0,196.258
1583335,350.0,307.954
17750513,45.0,56.398
38205753,90.0,68.993
25672970,60.0,86.522
1515026,115.0,166.298
39522937,74.0,82.013
12167857,150.0,162.789
2016579,79.0,74.377
30811958,90.0,182.018
19448363,99.0,107.446
32548384,50.0,123.275
33441771,85.0,84.771
2415563,60.0,60.019
242585,175.0,190.021
35529395,300.0,239.052
8647773,149.0,167.246
15221767,70.0,241.774
6892731,120.0,147.933
16365878,130.0,145.899
6304002,64.0,63.775
5885396,95.0,90.988
19713885,62.0,57.967
39820769,140.0,124.173
10537651,90.0,154.26
37536029,289.0,193.448
278090,70.0,83.822
28334679,125.0,118.965
39466045,125.0,130.526
1070458,100.0,96.203
37571697,150.0,152.479
22584603,45.0,64.133
32406106,49.0,51.532
31572221,40.0,62.802
38866897,150.0,202.665
16506579,85.0,86.349
18226108,146.0,135.338
30367948,125.0,134.668
9698992,64.0,72.779
3892700,70.0,90.495
7482970,499.0,260.774
19450906,126.0,125.655
30925615,99.0,166.572
28220443,58.0,64.318
36903715,249.0,275.246
19604361,60.0,86.093
19121995,89.0,71.909
19699596,150.0,146.033
19993470,137.0,172.687
13959556,55.0,60.119
31052742,90.0,154.851
333323,75.0,93.796
17667639,215.0,188.498
13528281,64.0,61.305
35535750,350.0,294.112
15984863,44.0,50.276
36210603,58.0,63.377
34284597,131.0,118.646
38463380,75.0,60.145
6180121,69.0,53.852
6746003,49.0,53.38
15396351,200.0,162.5
34976056,399.0,276.934
30231632,355.0,100.915
21527378,100.0,102.573
39144048,31.0,32.725
39653371,215.0,189.216
13529037,110.0,132.669
35842999,220.0,203.324
28845130,119.0,76.467
27328415,50.0,71.671
21769981,59.0,65.547
33279221,177.0,304.064
20257357,149.0,134.842
37653696,40.0,43.953
8975190,129.0,150.314
3709013,99.0,137.54
37886297,255.0,255.518
33742429,90.0,74.036
19155632,115.0,118.162
71010,265.0,225.474
19747278,108.0,129.393
9861747,175.0,116.452
15546982,127.0,135.873
16381008,105.0,139.024
39509126,115.0,143.123
39538149,50.0,57.826
35754234,50.0,55.691
36265557,100.0,176.489
14707648,80.0,100.75
22599828,140.0,128.223
32463145,48.0,51.411
3202590,225.0,177.275
24715620,43.0,55.128
28954146,160.0,131.509
6992831,60.0,79.493
32693125,90.0,67.757
21108399,158.0,154.676
40266114,69.0,147.543
42882,70.0,69.875
40135618,80.0,182.739
17368958,35.0,46.048
28222556,70.0,57.282
33379269,300.0,170.014
12386579,50.0,59.302
13045531,40.0,45.822
23017828,60.0,119.328
27000837,70.0,38.8
32978962,170.0,125.679
9783,50.0,63.006
38213358,180.0,208.239
6689548,265.0,265.633
30644741,100.0,102.033
37027498,80.0,82.787
26743923,179.0,172.971
31238044,130.0,156.379
471914,110.0,98.239
12427898,199.0,173.416
34307310,200.0,201.229
35903391,50.0,66.698
22545284,85.0,101.923
14340165,175.0,100.121
4813781,90.0,103.479
34971332,120.0,139.435
12452110,148.0,208.762
25155248,79.0,115.654
30088915,41.0,82.787
1141120,140.0,145.262
28130741,104.0,110.891
19964109,40.0,51.529
16380794,139.0,124.646
29879085,190.0,211.008
36207436,80.0,110.214
34337267,85.0,95.455
31901657,50.0,78.019
38217689,43.0,71.73
39697022,215.0,210.625
228317,135.0,128.717
150804,250.0,294.146
11147376,180.0,143.918
38584992,225.0,145.09
9175459,180.0,191.058
30525488,150.0,93.776
17375118,500.0,303.749
24430682,89.0,76.191
35710697,315.0,334.339
7325230,350.0,227.651
1123737,45.0,115.679
14856799,50.0,57.393
15811924,80.0,61.805
31106126,80.0,88.429
37942592,150.0,180.968
