id,actual,pred
21041595,100,78.565
13881577,179,208.217
35912059,499,310.282
27530069,159,228.274
12485134,195,191.754
7630422,220,216.324
3791244,175,130.75
22602979,49,55.842
20403568,130,111.426
23436576,200,225.182
6750178,55,61.388
23626886,199,171.766
35268203,78,68.276
36914007,197,200.899
16534156,100,134.765
24453838,225,126.718
23359277,35,55.849
11684682,29,86.397
25054120,197,180.502
37805291,198,231.26
40157222,50,76.507
267435,55,72.848
26456925,33,39.269
13903497,69,86.319
1187643,65,63.687
39893728,72,64.568
6464881,95,115.96
15854548,48,66.491
9694633,109,135.469
58059,60,85.526
38901727,399,237.028
10106768,53,49.469
13444818,168,165.502
8615062,239,209.766
4792342,105,67.332
38796600,150,173.659
35301609,76,61.739
27876238,69,64.364
28721018,99,66.482
36838192,325,261.407
2927005,200,211.331
14419516,150,130.727
14710763,145,105.674
30510275,119,123.327
26374486,90,144.597
21294579,59,99.658
18736436,99,131.646
6553559,130,129.44
20714517,30,48.325
4402117,149,154.636
39301079,75,90.184
2669352,425,107.118
607891,120,156.261
33760723,70,91.784
29987801,70,79.861
8880524,60,49.993
29506320,200,138.889
7728860,159,145.309
3801701,195,195.628
23626598,150,154.65
30161160,199,197.985
8204392,100,242.039
39055092,179,224.312
35063377,100,53.807
23648504,374,311.265
14043849,54,66.387
31619454,29,50.379
10086307,110,94.819
26110466,60,62.307
5028478,100,62.254
23727037,135,155.798
37424303,110,89.353
1137093,300,289.122
37210135,165,158.412
6750443,147,174.626
32240776,130,204.429
318021,110,96.312
1089240,176,141.703
17326116,175,179.857
34997985,56,57.241
26874715,135,120.674
37971699,48,62.031
31066679,100,63.304
84659,159,185.855
21394554,65,63.522
39744664,165,186.214
29884334,70,55.666
19967115,80,113.897
8322478,135,126.853
39132278,100,88.786
7516218,225,125.936
15423962,39,67.928
17277132,100,147.537
20304291,95,63.418
17670245,56,65.232
31670625,250,202.146
7472710,95,103.874
28285760,197,100.931
8301850,160,166.98
40036942,50,67.847
714939,495,295.716
39229999,100,186.438
39134697,50,51.677
28035852,165,230.993
1408406,162,121.532
30967766,55,58.032
31193843,69,145.466
5406041,100,112.616
2107883,159,146.65
23200628,65,74.582
21266334,84,118.522
3450210,215,181.628
3944625,99,85.362
6625406,95,126.537
25541005,225,216.894
32617384,35,49.847
26597239,51,60.503
26848990,38,60.911
1148279,60,66.621
31599484,120,165.371
12966225,78,98.597
6639120,140,111.541
399946,90,107.526
28461152,450,294.379
23500071,100,78.423
38703932,99,113.447
1808497,75,65.294
35005183,131,132.649
1682282,90,88.12
27810474,275,139.507
34465167,178,150.944
13042752,45,65.978
31767505,209,168.798
411918,180,191.748
38551507,225,216.666
4399721,50,76.663
26255392,150,205.62
11792006,145,251.99
37055281,180,214.495
23250710,169,196.223
929032,60,70.42
13666641,200,206.636
23096661,100,131.36
30885549,500,117.424
10909987,100,93.304
22278896,110,108.988
34680900,450,347.628
13513738,130,223.705
336220,125,92.497
32676175,100,103.085
34416958,58,58.801
23020466,125,110.602
895386,170,231.209
25161242,86,82.508
13491503,125,101.497
28358001,175,200.872
3740402,82,73.737
37823823,60,59.365
38099004,150,162.744
17524075,150,108.045
26692402,93,130.002
25811825,250,201.353
13970217,225,230.458
10019312,100,114.496
34803200,114,160.875
39537477,50,81.006
27227269,80,64.197
38240524,209,190.495
33927923,120,124.802
34024785,119,92.117
36148417,159,122.816
1399448,260,199.945
3851263,499,372.506
1089542,47,75.367
9444324,110,203.248
149777,69,99.556
38521540,38,66.577
1101224,182,160.223
40151488,131,198.557
6843145,200,282.081
29701921,250,320.419
29688903,85,83.748
19504985,225,225.969
32242139,200,159.294
24729353,89,111.125
21311781,49,52.316
19803462,123,161.775
38541362,53,58.487
34316644,110,73.981
19533701,32,104.762
7515694,210,239.835
32616393,35,41.593
26320521,400,258.996
38636747,20,21.475
1205290,127,98.53
9434495,58,77.781
17255526,45,56.137
15495202,128,169.539
3601324,130,167.45
190267,169,226.27
1721115,105,131.753
13174455,65,76.195
40372480,450,305.999
32081249,135,185.077
38891646,45,47.772
24509757,150,238.043
4384181,83,110.713
29183047,49,49.84
19154733,225,217.143
19296720,152,189.979
20915427,160,133.878
10207267,140,176.003
1621235,87,86.293
4572174,75,76.884
32672993,128,80.171
34569454,95,114.183
29646454,90,88.389
13235951,52,81.559
24896533,60,49.329
21292185,29,31.164
10186192,45,49.673
20026598,150,159.231
30958416,105,139.736
26272421,170,114.169
13113906,99,89.156
31130556,75,72.173
14253050,150,141.267
25810744,99,99.498
37296583,45,53.887
37539710,32,62.923
19135811,44,64.683
9328578,230,244.827
31954104,260,277.172
33362399,196,215.275
21883990,225,224.306
29181179,110,107.616
11421994,118,128.934
26717141,51,51.202
13050,120,168.756
36039490,48,60.77
21519958,67,75.24
20641793,130,117.957
39797770,115,208.093
13417723,110,223.978
23075778,150,203.149
21751907,40,68.486
13814227,76,112.338
30062210,28,60.309
23683049,245,233.915
523123,375,336.384
25313204,108,142.98
38881748,50,47.576
28574888,60,97.788
39974087,150,118.261
31828528,65,81.169
40305212,220,221.684
20196339,54,78.623
21901156,120,96.551
37864788,63,53.188
21203987,133,196.283
36117552,185,214.746
33772674,170,217.541
31041659,55,76.593
24515198,75,97.054
37288147,80,66.919
21191546,189,233.306
36640816,46,64.827
33831129,175,144.844
22529877,35,53.25
14894267,165,190.506
15715486,150,182.618
32308362,220,215.379
19964109,40,49.12
15204218,76,76.046
28222827,99,107.014
34199499,82,65.328
1673040,300,250.481
10554070,59,85.716
3609762,184,203.904
22028894,95,78.008
26587430,135,134.973
26737188,40,35.511
38836932,179,85.506
37152715,100,145.703
13217241,275,217.237
18750505,120,121.506
16123133,400,161.44
7561584,90,69.642
28743080,200,185.193
6237443,85,72.822
4994266,135,186.752
19701037,140,153.706
15814037,250,187.563
29060392,85,73.656
23668731,120,157.58
23485972,479,265.527
35616750,196,316.221
25448314,123,202.095
37240374,90,74.9
33852557,100,87.425
13923255,90,96.252
12702755,38,43.191
9867629,170,204.236
38573994,135,163.084
12345178,50,54.561
18914656,66,50.224
5593725,55,65.99
33155996,100,167.747
16533954,171,148.012
30512146,200,184.465
39170413,149,189.905
36808204,95,82.612
37766647,60,60.668
35030571,72,76.747
24230182,75,56.885
9492750,190,161.017
12796602,70,98.093
37914398,48,64.876
13507377,190,139.692
34388266,69,69.064
39337539,139,126.828
1814010,175,204.485
4671824,60,52.804
30443115,42,37.795
15549056,200,152.914
19729892,70,73.263
33992824,191,190.555
2473611,92,100.353
30691484,200,149.294
21289640,68,59.247
39926344,167,288.615
37017795,195,148.583
35267420,160,166.258
16731782,98,131.534
2897507,40,51.712
33956049,54,56.954
6989436,80,92.057
32683430,299,177.005
35608098,75,71.766
6766259,75,75.039
31125496,55,59.257
37630258,488,244.538
27756639,53,61.742
22059276,47,64.473
31759087,48,55.381
4530154,69,68.324
38799132,59,49.661
34020040,68,61.118
37626019,150,225.918
585491,195,181.726
16974155,70,75.353
39481892,300,268.822
253846,179,223.581
15937164,180,214.713
8884181,200,164.391
29517601,65,59.937
30340538,418,400.987
18691948,80,53.271
3644032,140,146.274
36140236,80,85.429
11040458,300,234.465
21632527,64,64.093
30934439,120,156.872
26104760,75,92.329
32251904,65,78.958
35574095,200,125.454
38520134,20,28.843
17728927,199,182.868
20467141,90,87.322
38875490,60,60.787
23404471,60,56.32
4278084,75,107.621
2716009,200,195.801
31514722,45,82.932
37056835,225,204.999
28430186,99,98.613
35262444,66,62.647
7769946,150,180.104
39702965,100,104.494
36589898,225,243.767
22100970,142,145.174
858695,30,75.183
34109471,150,134.349
39599686,48,70.292
39746156,179,265.175
14028586,170,178.455
20277166,115,146.619
74073,195,195.763
27707562,60,83.235
3225975,400,325.405
3870158,145,152.811
36870557,96,155.124
20153102,55,56.534
24834309,149,121.776
39113138,50,80.202
25293702,75,66.189
29959581,98,130.495
20323803,90,106.857
39101977,99,101.913
29101938,80,97.031
19274199,274,239.096
19769912,167,143.487
531455,80,98.51
20436075,46,64.309
22432497,34,53.074
32548384,50,116.88
30373102,80,60.739
39471826,169,188.667
26447297,125,71.71
18650087,200,242.1
24267208,70,65.128
39538350,50,88.082
32257766,40,47.004
32750384,54,61.86
38556072,150,208.685
35931169,115,63.568
23320351,49,69.737
25559914,199,175.585
28635035,70,88.062
4378951,170,151.76
10482409,85,86.184
13058423,50,135.187
24105281,70,104.065
15706724,218,224.719
4427442,290,240.842
9837588,119,146.542
27139801,125,178.915
34679833,120,138.989
28005241,119,180.311
15495897,125,132.748
32723619,250,169.402
39079171,60,76.737
38677209,140,151.751
22105520,225,225.83
17631431,49,47.081
2968665,200,182.64
21124150,100,103.13
4428906,380,258.03
30914114,180,222.629
34670295,100,131.132
3985673,300,218.968
34655009,42,73.758
28699887,80,139.92
39551462,350,362.784
16677256,240,160.067
23671009,189,178.577
33044727,65,58.555
6105140,95,75.465
20111316,50,95.343
3666653,170,145.604
22449860,225,245.92
4263802,165,165.679
39294954,320,333.098
18894145,80,72.274
21596559,55,78.015
13217609,149,91.504
26158857,200,255.047
34507958,200,182.766
17097495,79,138.299
26814763,108,82.743
32236957,184,187.326
5889379,65,53.076
2175827,75,76.104
31416916,85,142.886
6977204,65,88.325
27491585,45,49.45
277207,75,64.152
6140695,105,111.652
15568616,79,124.073
31534487,47,57.863
27674973,38,53.767
27336613,130,146.458
34744834,120,105.857
35529508,300,284.851
36480298,135,154.749
13422992,175,144.955
35583150,150,206.289
34358402,182,135.984
40287421,70,57.229
37252048,165,268.6
30324051,100,204.986
34535938,150,140.303
38605058,60,59.784
38855465,299,392.577
38254567,266,135.011
39628193,100,100.985
38484365,50,79.121
1156499,145,136.203
20958738,58,65.146
23002312,250,281.689
39780120,100,97.269
36968066,144,138.555
38901697,135,132.244
2365792,65,80.278
36060652,50,87.064
31414558,175,158.35
33881136,100,67.55
13654166,109,157.607
23668381,250,234.67
31621627,50,61.226
40327610,65,80.387
27195039,70,52.485
33363343,100,100.988
10039579,226,280.613
151199,129,96.17
4274595,200,205.224
27839683,51,89.994
9366707,296,233.38
35491909,97,103.011
933129,195,190.569
20836753,49,52.674
30272473,139,201.118
39277639,500,164.902
32699916,165,261.43
28587227,54,83.711
10807838,35,49.93
13883020,370,256.855
20014895,198,173.047
30773154,90,102.893
27104485,250,203.127
9786398,89,81.248
33827823,55,82.702
17151145,125,147.863
4309079,128,115.91
22572314,105,171.201
4378816,60,80.627
18037392,159,67.647
23664113,400,203.727
21701158,95,72.098
18359426,48,58.558
19190579,118,201.063
22338292,80,102.84
17981267,145,153.384
32541300,55,60.099
23106220,70,60.765
4296710,37,54.316
33020012,115,208.256
35257168,75,103.176
23703345,139,127.537
9272237,40,81.693
18471232,100,67.63
14557504,80,65.565
35085826,99,77.291
6792415,140,276.581
14070967,150,107.492
38624759,69,59.197
802498,85,84.037
23104347,90,97.634
37366396,55,65.988
6364807,60,56.607
22081938,60,70.448
10096352,166,127.166
36637813,16,40.207
21938508,125,107.22
1343532,42,51.571
26200203,60,62.888
4900034,100,105.363
26576819,49,68.074
34186868,130,168.409
38509438,250,131.371
10686350,320,232.067
29130366,220,241.942
34575989,83,83.521
27195515,80,91.574
17456705,98,108.087
8251228,30,42.515
36236515,50,53.948
9434513,99,245.986
16879532,150,61.901
28367520,50,57.743
38382611,200,128.655
30737221,195,182.947
27365033,89,89.287
27159331,165,193.306
22152376,195,176.577
36560083,110,130.233
17318814,175,146.101
27107124,135,173.271
3039110,50,87.246
262583,300,219.67
28494807,100,115.879
5717355,90,115.589
20581430,120,175.782
32572058,115,113.229
24265333,79,103.341
30395433,90,157.363
33964812,200,194.776
10701027,150,159.49
8249156,39,49.844
17872922,100,146.464
40056866,125,238.283
27682748,50,91.502
32573359,250,248.64
34714579,90,64.987
6678082,150,120.52
1423112,45,55.119
34617093,180,394.29
30439210,300,156.54
39774833,90,67.952
34602692,65,61.774
19458462,210,141.343
16390233,60,80.451
30442211,42,41.949
27612925,25,39.825
29959489,80,102.877
4333204,94,119.007
32367010,188,194.365
33740728,80,98.187
34868182,489,392.045
34316984,99,74.334
30819021,150,222.548
35059538,70,66.348
34964566,250,209.887
28492753,425,318.587
20194791,65,82.829
35356745,75,84.828
38724530,70,83.529
18812153,150,141.067
39652914,50,81.949
7858468,99,95.659
27570074,195,192.155
21638538,169,164.522
4917122,200,211.307
16224408,75,61.399
35000294,220,185.661
33632933,26,42.019
23691189,37,43.425
21385915,52,78.284
2870840,72,63.923
33834843,110,150.084
35160399,99,148.839
21112848,70,65.216
38992350,47,67.266
28179447,50,60.954
32332890,200,238.083
3653996,110,123.971
33375266,55,51.109
32891080,35,44.242
719914,79,65.316
29083751,115,102.131
32607488,35,48.825
4285876,130,200.171
28565170,35,67.052
5414471,129,133.833
13359798,200,101.193
32441769,50,61.575
35654468,100,111.976
25519328,235,108.227
15985264,112,116.122
19273138,60,61.519
18208738,200,193.238
16193259,46,59.459
1183667,85,186.889
30104692,149,181.082
37432990,250,297.322
7860155,89,99.145
27906833,122,140.662
38747138,73,78.817
36518146,399,253.863
33344011,200,185.5
20224936,99,109.191
24154729,90,100.843
19569016,100,172.97
24656865,140,121.814
30294144,48,51.902
9028493,90,169.264
26084814,82,95.341
1696050,71,85.266
35156439,279,238.31
32570893,59,86.162
8272327,225,148.104
1027808,499,357.418
3364682,65,61.457
15772750,150,137.786
17952472,108,106.634
9576812,250,272.332
4226098,69,115.287
32697647,135,175.563
10545027,220,146.064
21934181,41,64.106
26304847,50,69.939
22258450,72,61.981
37591884,100,167.934
28047666,220,101.101
22378688,50,73.894
19719874,140,134.574
1121502,60,80.388
15797728,70,135.942
35938183,190,233.875
35002311,160,168.213
6071456,150,141.785
16463445,200,179.692
17981447,57,99.98
28933107,85,96.01
31883127,99,138.251
32088018,40,54.382
22934602,130,125.686
21538855,125,120.998
9431085,289,219.12
22156875,195,205.112
27929173,54,56.601
19490059,389,209.023
32766010,145,222.05
10205011,70,108.153
21923649,99,102.434
17189812,64,70.136
13842069,73,66.999
12342441,57,58.219
37348190,70,67.867
11227558,171,140.604
228925,100,140.069
21490120,75,69.941
22114333,99,82.938
37714580,60,88.497
12854734,100,193.227
9016650,175,154.774
19604123,60,59.282
38328647,215,166.869
36592817,75,121.205
3488283,75,95.097
27517686,145,176.558
8860277,140,96.942
28338110,75,46.809
34621157,75,57.572
19327636,100,151.605
437352,110,162.728
22020038,125,114.485
3617498,80,85.751
35175500,210,222.233
690553,250,237.024
55498,71,69.433
28563801,250,214.663
4180643,150,171.322
32305798,119,109.663
36915405,54,61.275
19425570,150,108.793
28250130,300,236.602
30712669,250,196.228
21051477,30,66.047
34378303,65,84.76
39554590,160,260.884
21947445,149,161.45
37250879,200,220.796
39748379,280,146.397
3895930,116,148.515
24883987,60,68.476
22229793,59,56.742
22037715,275,242.681
27196874,175,160.56
19720877,299,238.725
30289333,220,148.443
9635607,125,114.099
17943732,331,291.607
39729744,56,98.565
33710046,75,113.979
39028073,100,70.821
33334958,150,146.439
27808723,65,89.522
37999287,40,54.542
26449775,120,170.954
37991204,49,59.711
20418684,185,205.737
37781823,55,58.814
13959556,55,58.954
13653677,70,57.952
12311270,112,104.093
32568567,236,212.119
25237818,50,67.794
40173154,30,31.467
28405083,500,91.265
21366188,96,103.625
28752251,91,125.643
16175456,99,92.11
8838513,45,85.881
15154905,130,75.319
9155212,85,87.461
26947531,285,136.425
30676471,45,92.078
24186775,60,61.988
29512260,298,310.043
38415504,60,100.604
28864263,380,346.706
31236046,67,151.52
24772896,210,201.283
28206615,56,61.83
37592370,83,128.971
26043558,173,125.913
38849102,350,379.765
39056577,55,60.787
32837714,79,79.043
6713521,229,284.521
33735398,159,182.705
37991040,49,69.453
27078210,62,58.904
20300137,140,191.362
38059290,79,69.389
16381393,60,56.537
39872031,99,228.814
39222292,86,95.785
32101077,300,101.978
1475084,179,150.622
14068074,250,100.21
9956834,120,123.714
30527535,55,56.979
32634041,147,164.185
35996222,140,111.103
16529755,115,114.719
34387993,299,269.831
21354525,90,73.991
919830,125,119.942
19847065,187,286.378
38879370,75,83.443
9450180,65,56.951
193393,75,77.922
14628409,150,168.112
24267706,49,65.152
33780377,125,108.496
24607287,60,71.045
3312276,75,96.447
33275009,109,91.64
20363178,50,55.678
33093855,35,45.958
24060140,78,204.914
31602882,80,71.687
6795568,155,154.213
18236192,140,217.306
34898663,50,59.081
35546843,300,275.432
17450196,83,57.942
33711101,90,68.732
35064196,140,207.676
23955297,49,84.823
23901975,180,202.877
36930273,185,176.346
16086039,85,87.758
25163519,150,134.097
34139763,63,65.729
39218718,58,73.364
35250568,115,94.546
38093635,29,64.386
20193058,122,160.323
249804,130,212.238
33222428,149,108.13
4866867,70,62.626
35786867,48,70.312
30824786,75,104.835
30558682,60,58.672
33451888,50,62.393
35155541,123,134.733
35425638,249,173.441
28151382,120,175.513
28344821,145,102.156
18789421,125,103.459
35741117,160,187.438
25011664,125,107.137
29119411,125,186.74
21591942,358,258.774
25815764,62,112.881
31068388,35,45.291
7949480,107,80.174
6330321,85,144.892
26335893,200,201.914
25798699,160,179.653
28986683,47,43.455
157673,72,124.366
34053030,75,100.945
35771730,50,63.417
96471,165,147.399
39717997,159,195.966
37151084,149,182.056
38024356,100,99.201
20803227,150,143.017
16577736,80,85.238
17111449,70,93.158
17568601,55,63.166
590903,75,127.277
39628082,100,77.254
30887391,30,57.495
29631729,200,160.013
33399180,150,170.443
21461901,79,79.143
28626404,285,137.186
11873498,70,52.165
31759546,150,153.614
25885192,125,135.939
21660363,78,118.144
6812061,65,68.153
23416448,80,73.057
13166383,278,229.099
4694480,250,188.989
187566,99,137.235
7892324,110,139.858
35715791,80,91.799
17447150,184,172.541
746393,180,130.792
38648046,58,87.673
35617505,80,103.498
7032930,90,117.38
19160504,65,122.062
32819286,50,51.197
10282307,150,162.849
7870403,138,138.431
35092409,34,59.974
36301305,68,62.654
28042224,175,167.976
17654277,65,59.939
24162261,135,102.528
39923651,129,109.261
13761271,60,57.559
28456453,44,52.305
32820849,180,175.649
22099266,65,59.186
31122551,185,66.505
39968767,225,245.239
12302429,85,110.928
10138349,71,50.97
16027709,47,75.063
6865662,245,347.149
21382292,200,239.783
13295693,51,76.299
32789261,101,160.485
27991020,200,68.209
29828445,195,169.192
15115532,163,180.051
26257823,39,76.845
31322379,140,106.252
32020762,60,57.348
39047731,120,156.067
3626609,104,128.705
4309757,140,113.801
38386908,249,176.155
33633697,175,63.163
24714364,90,77.449
36636985,40,72.939
28608920,165,196.328
20420499,75,116.612
33018247,70,67.464
22569493,180,113.381
14519882,93,151.751
27011736,40,44.028
38836825,145,256.767
31411615,99,139.426
16396241,280,178.776
1617443,85,61.663
34941506,120,165.946
37853219,50,48.362
38458808,170,253.064
23756498,125,106.838
2260595,119,158.881
34533172,100,115.175
34741897,172,185.216
1791105,60,103.931
1268226,125,117.084
24737425,225,170.597
28757927,200,67.943
25694039,200,193.595
993575,187,173.989
982276,97,92.167
27846769,40,62.142
20017121,155,115.489
34653507,250,355.862
28369515,175,83.011
13192379,40,60.646
29827671,40,58.686
26175503,290,211.142
27106749,375,269.971
30528551,400,301.594
9826062,210,200.436
60457,225,248.407
18999839,60,54.374
36281050,181,263.55
4996027,225,181.104
3529500,151,151.932
22290340,95,144.994
29148367,165,181.878
32242353,110,61.848
16130658,130,126.669
32108317,160,163.157
40181255,99,185.729
6403755,59,136.056
21106395,103,76.42
36907061,175,152.62
32764575,140,113.907
32476039,130,135.185
23218579,125,154.139
10540910,230,185.539
32020961,35,121.721
28105301,160,206.077
35998183,143,163.17
27906043,55,65.697
18836532,119,136.436
27873228,40,63.509
16123943,105,71.902
29929095,100,91.499
35768324,45,74.928
9433088,130,68.6
2687606,180,251.373
449660,80,78.24
39744355,200,242.886
17713865,150,118.82
24378935,119,128.678
30334838,63,69.374
33678486,65,121.877
25257443,165,181.087
34865775,110,223.883
21769940,100,119.867
21809773,110,115.072
8667280,195,220.124
30842198,100,107.24
33989177,90,90.898
35026069,100,113.333
28345644,65,69.8
23773431,45,65.511
35349073,175,195.949
18472494,165,192.879
22835316,125,154.322
15301517,49,58.586
46544,150,135.215
34971449,180,194.041
34948476,80,106.958
21723666,75,63.826
483505,142,118.779
883517,339,361.92
1693171,62,64.489
15435755,145,177.572
34999950,120,158.447
21850834,200,148.123
31189979,205,170.379
25048895,99,186.306
28896148,51,57.691
13654760,160,193.422
5762947,60,60.128
19999527,65,57.217
24652832,160,172.096
4668252,99,121.464
38286394,62,82.378
21785354,60,77.343
25125914,215,181.766
16933257,175,259.105
28756175,43,69.036
10488146,80,55.839
6078234,195,195.891
4170796,131,144.758
33666607,75,67.666
37972115,420,336.364
18439203,115,150.599
35943602,79,94.192
17665855,199,215.909
785508,85,71.017
10411679,55,63.667
31269703,80,88.177
39586279,150,141.567
3970224,150,212.554
2995701,135,140.681
16172162,120,172.688
22284181,180,171.538
12134113,60,61.499
23024656,120,158.329
35038269,99,102.855
16601841,40,62.423
33745956,120,183.458
21884758,170,172.234
31040919,200,104.932
38814209,94,65.542
30255002,210,245.337
1885714,53,65.216
18822687,70,140.196
19788577,35,77.319
28680576,95,103.355
39002732,450,289.785
28298437,75,67.319
1936872,225,238.054
36076181,130,105.72
836720,400,261.213
20333200,89,159.685
848722,45,68.151
17257339,180,215.297
38746531,149,144.981
5979675,79,125.726
33713175,35,52.881
33784647,89,64.17
33115959,129,99.956
10018963,35,72.438
23651443,150,158.95
32546879,70,66.168
32724046,175,143.351
24006208,50,60.873
26884369,109,96.389
30225291,135,204.727
1403129,195,219.231
35718438,295,191.471
15543090,61,58.903
25810952,80,94.909
31054045,65,58.219
35745881,70,55.01
20663542,149,158.784
7482821,100,133.164
2867463,195,282.001
33331584,150,155.723
760303,155,156.429
11461798,150,164.219
14196990,175,181.001
16336497,110,205.832
4365756,110,125.507
29434293,58,71.239
14824160,199,188.791
31458142,140,233.633
222304,199,183.806
34022740,61,67.841
35096805,100,69.567
33499489,130,120.786
17669480,125,122.997
33330013,250,233.635
25395740,175,190.114
1346003,150,151.75
24285869,149,172.719
12814991,130,133.38
27907554,65,62.18
7929441,105,71.103
29982557,174,162.955
12054723,72,91.563
32418651,240,245.871
33472083,80,95.516
37563649,115,150.437
30554355,175,236.228
26559313,285,181.056
17136721,80,116.893
2917698,160,191.091
27510869,55,65.506
31861155,30,52.469
2461439,133,180.481
12564287,99,105.223
36596427,65,102.744
10928250,399,336.846
35936418,125,130.296
27628754,120,132.093
34479640,175,214.808
13394,80,93.353
35461960,47,47.343
17239321,150,145.23
37396723,199,179.483
31224624,85,91.925
29256134,120,152.884
38541050,90,79.47
31839994,159,204.998
27534625,51,79.665
20636416,182,163.752
29640481,200,228.867
305211,205,171.612
4549930,150,166.711
4183989,86,77.786
38700043,40,40.955
25587778,50,64.098
14000455,135,193.889
1325432,79,75.409
29975548,254,189.956
38066478,360,212.999
4152752,103,116.166
34760,44,75.098
12166912,125,101.324
26060534,37,51.349
13332816,124,122.84
26777328,105,103.647
21540737,80,120.468
32961345,370,336.726
5885396,95,91.48
31002659,175,246.526
17729625,145,201.228
14827265,120,106.701
5679129,60,114.506
16099007,80,71.446
746996,125,89.274
5611893,89,90.477
36095625,56,94.124
20235738,92,71.914
38459508,175,137.379
13536155,74,77.647
32180213,80,95.564
34301679,300,340.283
18121314,56,58.079
30801989,50,52.222
1377134,120,120.978
18490141,15,92.115
32040396,40,70.493
34207635,149,150.376
24569072,119,154.979
37206063,37,48.983
34209440,57,54.197
30509230,70,97.435
20864878,200,194.683
19179558,90,128.319
33877113,65,59.24
2748128,79,68.687
2127713,98,119.783
408983,229,164.032
24545438,70,62.934
35329913,125,163.957
33752082,55,49.554
32304889,125,73.523
37016603,85,96.136
24912450,95,59.463
34944389,145,124.283
20679072,50,64.058
37862146,80,97.48
28540171,95,80.413
16202083,75,88.591
33778143,45,50.212
35907127,280,226.725
18692028,325,209.858
3495854,140,122.702
24300863,250,226.769
17881553,30,44.5
18997371,85,138.599
27312987,50,58.018
38104549,185,150.694
25518572,60,113.395
35797975,90,112.156
36836717,65,54.689
35876147,67,124.064
13015322,95,88.376
38020017,90,116.052
22346441,79,57.267
35839810,50,51.458
30355793,40,60.426
39768649,110,202.172
33654480,83,113.398
1217318,75,78.65
15230962,110,140.607
36139806,74,98.032
33473125,165,163.548
32238040,85,90.675
57468,189,204.315
10242095,55,62.613
30292454,41,63.951
268392,130,171.257
31123611,40,47.438
19330743,90,108.273
14042426,50,75.712
32133824,115,127.569
37750065,275,205.721
31360817,90,69.53
4250746,140,161.707
13554710,62,70.366
6892731,120,145.478
27727442,60,74.574
17641625,158,150.741
33926057,24,26.491
18188904,60,58.789
35794314,300,185.983
28438216,389,349.031
34483443,425,289.132
30063499,66,70.808
9351006,69,67.666
21250819,35,51.214
38774573,300,289.543
13046279,150,154.64
29492557,36,80.057
23545432,42,78.574
3176655,225,249.867
24392338,150,191.45
10476556,88,110.334
39560992,55,69.167
36978169,75,91.368
25610763,99,99.728
30594172,80,61.922
21457703,173,182.964
32403617,125,100.509
27409329,90,64.675
32835357,40,41.448
20565375,325,251.54
30508185,40,71.788
1178231,99,142.997
30131807,90,114.502
31569823,37,60.103
40310621,110,188.08
37596915,195,183.303
21547791,150,116.712
30435663,200,174.801
3394314,120,186.868
24596989,210,263.849
18811557,305,291.195
1753671,105,97.98
18984088,60,51.811
19791460,175,164.137
9712682,210,155.501
31465521,35,78.809
8589668,175,167.017
21067451,210,188.105
1023529,65,59.71
6304002,64,63.907
8275676,99,118.618
19122672,70,63.192
296717,55,69.582
22390755,48,69.737
1378165,67,70.576
32611115,109,99.316
30964898,200,177.093
6492778,175,160.191
28349233,36,65.92
34973988,150,148.45
10369038,50,57.23
31380618,170,104.661
39508579,300,49.665
37327134,275,184.522
29233046,49,52.327
39019951,325,306.638
37572418,78,71.077
40192946,175,202.245
35315680,195,282.102
13408222,115,107.917
36176125,250,162.345
26837669,120,133.461
37908288,300,281.665
4282178,53,71.615
28608251,39,36.487
26896131,115,136.554
38181286,86,165.904
39719267,450,304.408
38618500,230,193.714
38602229,120,188.4
1961288,220,253.192
19945327,105,221.089
17856672,149,194.919
39551766,108,69.66
29659447,80,77.328
32822073,69,97.372
28896728,99,97.094
8809420,73,120.063
16308886,151,215.211
10472004,55,66.091
30911300,250,145.328
29944408,30,36.61
14763255,50,60.705
12941015,250,217.547
9823085,65,74.992
34477790,38,51.802
11574785,95,92.242
17106014,150,184.106
15550900,190,178.1
30913615,150,91.472
34150120,99,178.534
22101965,160,193.392
20845108,150,222.792
36019074,90,104.776
36209463,225,193.216
26225021,90,58.935
28344775,134,135.264
33970684,180,154.167
19686426,60,73.02
18440017,40,83.467
30706817,89,134.15
26871208,100,145.049
855919,125,151.243
19162648,119,82.268
24868180,50,182.104
12171671,85,91.055
23372015,120,125.422
23247351,50,69.678
8987462,170,150.399
12304938,135,148.301
25085427,120,121.445
35728640,101,89.955
5605822,135,159.947
30513862,95,139.016
39042873,250,249.964
20957575,85,93.744
13584582,185,186.518
39924508,88,198.759
2480684,43,61.08
38671423,79,74.434
9668485,110,95.675
34384645,120,172.536
35423338,90,116.491
22631779,55,78.924
39390567,150,153.033
29153508,140,142.015
20678169,150,95.218
37533582,150,179.945
13397762,110,146.791
29625962,150,188.683
11784410,50,76.106
13045629,70,82.536
22869573,150,190.051
14341397,99,128.088
39470023,20,19.73
32726808,75,67.531
37655428,110,114.878
38408798,85,89.954
39955583,45,66.086
32978962,170,127.732
812671,175,204.771
13407476,200,161.761
4288276,145,166.557
16140940,174,164.407
38522305,91,88.234
36265549,220,277.721
30731674,225,144.675
40119241,100,104.097
675793,130,112.187
19767452,160,162.197
3553768,200,155.261
35569130,58,68.519
38650247,60,62.815
18496331,124,85.804
38802319,365,212.111
